session_id,stage_awareness,stage_consideration,stage_quote,stage_purchase,stage_onboarding,channel,product
714,1,0,0,0,0,embedded_partner,motor
715,1,1,1,0,0,organic_search,health
716,1,1,0,0,0,aggregator,motor
717,1,0,0,0,0,social_media,health
718,1,0,0,0,0,aggregator,term
719,1,0,0,0,0,organic_search,motor
720,1,1,0,0,0,referral,health
721,1,1,1,0,0,social_media,motor
722,1,0,0,0,0,paid_search,motor
723,1,1,0,0,0,aggregator,motor
724,1,0,0,0,0,referral,motor
725,1,0,0,0,0,aggregator,travel
726,1,1,0,0,0,aggregator,travel
727,1,1,1,0,0,aggregator,term
728,1,0,0,0,0,aggregator,health
729,1,1,1,0,0,paid_search,term
730,1,0,0,0,0,social_media,travel
731,1,1,1,0,0,paid_search,health
732,1,1,0,0,0,aggregator,motor
733,1,0,0,0,0,aggregator,term
734,1,0,0,0,0,paid_search,travel
735,1,0,0,0,0,aggregator,motor
736,1,0,0,0,0,organic_search,health
737,1,1,0,0,0,aggregator,motor
738,1,1,0,0,0,paid_search,motor
739,1,1,0,0,0,paid_search,term
740,1,1,0,0,0,paid_search,motor
741,1,0,0,0,0,aggregator,travel
742,1,1,0,0,0,aggregator,term
743,1,1,0,0,0,embedded_partner,motor
744,1,1,0,0,0,aggregator,term
745,1,0,0,0,0,social_media,term
746,1,0,0,0,0,social_media,health
747,1,0,0,0,0,paid_search,health
748,1,0,0,0,0,paid_search,term
749,1,0,0,0,0,organic_search,health
750,1,1,0,0,0,embedded_partner,motor
751,1,1,0,0,0,paid_search,motor
752,1,1,0,0,0,paid_search,motor
753,1,0,0,0,0,aggregator,term
754,1,0,0,0,0,social_media,motor
755,1,1,1,0,0,organic_search,health
756,1,0,0,0,0,aggregator,health
757,1,0,0,0,0,paid_search,term
758,1,1,1,0,0,referral,health
759,1,0,0,0,0,aggregator,travel
760,1,1,0,0,0,paid_search,travel
761,1,1,1,1,1,organic_search,motor
762,1,0,0,0,0,aggregator,term
763,1,1,0,0,0,aggregator,motor
764,1,0,0,0,0,aggregator,term
765,1,1,1,1,1,embedded_partner,health
766,1,0,0,0,0,aggregator,motor
767,1,0,0,0,0,aggregator,motor
768,1,1,0,0,0,aggregator,health
769,1,1,1,1,1,aggregator,term
770,1,1,0,0,0,social_media,term
771,1,1,0,0,0,aggregator,motor
772,1,0,0,0,0,social_media,motor
773,1,0,0,0,0,social_media,health
774,1,1,0,0,0,embedded_partner,health
775,1,0,0,0,0,aggregator,motor
776,1,1,0,0,0,embedded_partner,motor
777,1,1,0,0,0,social_media,travel
778,1,0,0,0,0,aggregator,health
779,1,0,0,0,0,organic_search,term
780,1,0,0,0,0,embedded_partner,health
781,1,0,0,0,0,paid_search,health
782,1,1,0,0,0,embedded_partner,health
783,1,1,0,0,0,paid_search,motor
784,1,0,0,0,0,social_media,motor
785,1,1,0,0,0,referral,travel
786,1,1,1,0,0,paid_search,travel
787,1,1,0,0,0,embedded_partner,term
788,1,0,0,0,0,paid_search,motor
789,1,1,1,1,1,organic_search,motor
790,1,0,0,0,0,social_media,motor
791,1,0,0,0,0,aggregator,travel
792,1,1,0,0,0,paid_search,term
793,1,1,0,0,0,paid_search,health
794,1,0,0,0,0,aggregator,travel
795,1,0,0,0,0,aggregator,motor
796,1,1,0,0,0,paid_search,health
797,1,0,0,0,0,aggregator,motor
798,1,1,0,0,0,aggregator,motor
799,1,1,0,0,0,organic_search,travel
800,1,0,0,0,0,organic_search,travel
801,1,1,0,0,0,organic_search,motor
802,1,1,0,0,0,paid_search,motor
803,1,1,0,0,0,embedded_partner,health
804,1,0,0,0,0,social_media,motor
805,1,1,0,0,0,aggregator,health
806,1,0,0,0,0,aggregator,health
807,1,1,1,1,1,organic_search,motor
808,1,0,0,0,0,aggregator,motor
809,1,0,0,0,0,social_media,motor
810,1,1,0,0,0,referral,travel
811,1,1,1,0,0,aggregator,motor
812,1,0,0,0,0,aggregator,health
813,1,0,0,0,0,referral,motor
814,1,0,0,0,0,social_media,term
815,1,1,0,0,0,aggregator,motor
816,1,1,0,0,0,embedded_partner,motor
817,1,1,0,0,0,embedded_partner,term
818,1,0,0,0,0,social_media,term
819,1,0,0,0,0,social_media,motor
820,1,1,0,0,0,paid_search,motor
821,1,0,0,0,0,aggregator,travel
822,1,0,0,0,0,social_media,motor
823,1,0,0,0,0,paid_search,motor
824,1,0,0,0,0,organic_search,health
825,1,0,0,0,0,embedded_partner,motor
826,1,0,0,0,0,aggregator,health
827,1,0,0,0,0,social_media,term
828,1,0,0,0,0,aggregator,health
829,1,1,0,0,0,embedded_partner,health
830,1,0,0,0,0,paid_search,health
831,1,0,0,0,0,social_media,term
832,1,0,0,0,0,social_media,motor
833,1,0,0,0,0,paid_search,motor
834,1,1,0,0,0,organic_search,term
835,1,1,0,0,0,organic_search,motor
836,1,0,0,0,0,social_media,motor
837,1,0,0,0,0,organic_search,motor
838,1,0,0,0,0,referral,term
839,1,0,0,0,0,paid_search,motor
840,1,0,0,0,0,social_media,term
841,1,0,0,0,0,aggregator,term
842,1,1,0,0,0,organic_search,health
843,1,1,0,0,0,social_media,motor
844,1,0,0,0,0,paid_search,term
845,1,0,0,0,0,aggregator,motor
846,1,1,0,0,0,embedded_partner,travel
847,1,0,0,0,0,paid_search,term
848,1,1,1,1,1,organic_search,motor
849,1,0,0,0,0,aggregator,term
850,1,1,1,1,0,referral,health
851,1,0,0,0,0,aggregator,health
852,1,1,1,1,0,aggregator,health
853,1,0,0,0,0,embedded_partner,health
854,1,0,0,0,0,embedded_partner,term
855,1,0,0,0,0,aggregator,travel
856,1,0,0,0,0,paid_search,motor
857,1,1,0,0,0,organic_search,health
858,1,1,0,0,0,embedded_partner,term
859,1,0,0,0,0,paid_search,term
860,1,0,0,0,0,social_media,health
861,1,0,0,0,0,organic_search,motor
862,1,1,0,0,0,organic_search,term
863,1,0,0,0,0,organic_search,motor
864,1,0,0,0,0,social_media,motor
865,1,1,0,0,0,aggregator,health
866,1,0,0,0,0,embedded_partner,motor
867,1,0,0,0,0,embedded_partner,motor
868,1,0,0,0,0,organic_search,motor
869,1,1,1,1,1,aggregator,term
870,1,0,0,0,0,aggregator,travel
871,1,0,0,0,0,organic_search,health
872,1,0,0,0,0,aggregator,motor
873,1,1,1,0,0,referral,term
874,1,1,1,0,0,paid_search,motor
875,1,1,1,1,0,organic_search,travel
876,1,1,0,0,0,embedded_partner,health
877,1,0,0,0,0,paid_search,motor
878,1,0,0,0,0,paid_search,health
879,1,0,0,0,0,social_media,motor
880,1,1,1,0,0,social_media,term
881,1,0,0,0,0,paid_search,motor
882,1,0,0,0,0,social_media,travel
883,1,1,0,0,0,referral,term
884,1,0,0,0,0,paid_search,travel
885,1,0,0,0,0,aggregator,travel
886,1,0,0,0,0,paid_search,motor
887,1,0,0,0,0,paid_search,health
888,1,0,0,0,0,aggregator,term
889,1,0,0,0,0,aggregator,motor
890,1,0,0,0,0,organic_search,motor
891,1,0,0,0,0,paid_search,motor
892,1,0,0,0,0,referral,motor
893,1,0,0,0,0,aggregator,travel
894,1,0,0,0,0,aggregator,health
895,1,1,0,0,0,organic_search,term
896,1,1,0,0,0,embedded_partner,travel
897,1,1,0,0,0,paid_search,motor
898,1,0,0,0,0,aggregator,term
899,1,1,0,0,0,aggregator,motor
900,1,0,0,0,0,social_media,motor
901,1,1,0,0,0,paid_search,motor
902,1,0,0,0,0,paid_search,motor
903,1,0,0,0,0,aggregator,health
904,1,0,0,0,0,social_media,health
905,1,1,1,1,1,referral,motor
906,1,0,0,0,0,organic_search,motor
907,1,1,0,0,0,social_media,term
908,1,0,0,0,0,aggregator,motor
909,1,0,0,0,0,paid_search,term
910,1,1,0,0,0,paid_search,travel
911,1,0,0,0,0,organic_search,term
912,1,0,0,0,0,embedded_partner,health
913,1,1,1,0,0,embedded_partner,term
914,1,1,0,0,0,referral,term
915,1,0,0,0,0,referral,travel
916,1,0,0,0,0,referral,travel
917,1,0,0,0,0,aggregator,health
918,1,0,0,0,0,aggregator,health
919,1,1,1,0,0,paid_search,term
920,1,0,0,0,0,social_media,motor
921,1,0,0,0,0,aggregator,health
922,1,1,1,0,0,embedded_partner,term
923,1,0,0,0,0,social_media,term
924,1,0,0,0,0,social_media,motor
925,1,1,0,0,0,aggregator,motor
926,1,0,0,0,0,paid_search,motor
927,1,0,0,0,0,aggregator,health
928,1,1,0,0,0,embedded_partner,travel
929,1,1,0,0,0,social_media,travel
930,1,1,0,0,0,organic_search,motor
931,1,1,0,0,0,paid_search,motor
932,1,0,0,0,0,paid_search,term
933,1,1,0,0,0,paid_search,term
934,1,0,0,0,0,organic_search,health
935,1,0,0,0,0,organic_search,motor
936,1,0,0,0,0,aggregator,motor
937,1,1,1,0,0,referral,term
938,1,1,0,0,0,aggregator,health
939,1,0,0,0,0,embedded_partner,motor
940,1,0,0,0,0,aggregator,travel
941,1,1,0,0,0,paid_search,term
942,1,0,0,0,0,embedded_partner,travel
943,1,1,0,0,0,aggregator,health
944,1,0,0,0,0,paid_search,health
945,1,1,0,0,0,paid_search,travel
946,1,0,0,0,0,aggregator,travel
947,1,0,0,0,0,organic_search,travel
948,1,1,1,1,1,embedded_partner,term
949,1,0,0,0,0,embedded_partner,health
950,1,0,0,0,0,paid_search,motor
951,1,0,0,0,0,social_media,motor
952,1,0,0,0,0,aggregator,travel
953,1,0,0,0,0,aggregator,motor
954,1,1,0,0,0,aggregator,term
955,1,1,0,0,0,referral,travel
956,1,0,0,0,0,embedded_partner,travel
957,1,1,0,0,0,organic_search,travel
958,1,0,0,0,0,social_media,health
959,1,0,0,0,0,social_media,health
960,1,0,0,0,0,social_media,travel
961,1,0,0,0,0,social_media,motor
962,1,0,0,0,0,paid_search,motor
963,1,0,0,0,0,aggregator,travel
964,1,0,0,0,0,aggregator,term
965,1,0,0,0,0,referral,health
966,1,0,0,0,0,social_media,motor
967,1,1,0,0,0,referral,health
968,1,1,0,0,0,aggregator,travel
969,1,0,0,0,0,social_media,health
970,1,0,0,0,0,aggregator,health
971,1,1,0,0,0,paid_search,health
972,1,1,1,1,1,aggregator,travel
973,1,1,1,1,1,aggregator,travel
974,1,1,0,0,0,embedded_partner,health
975,1,0,0,0,0,paid_search,health
976,1,0,0,0,0,social_media,motor
977,1,0,0,0,0,paid_search,health
978,1,1,0,0,0,paid_search,motor
979,1,0,0,0,0,social_media,health
980,1,1,1,0,0,aggregator,health
981,1,1,1,0,0,referral,motor
982,1,0,0,0,0,embedded_partner,motor
983,1,1,0,0,0,organic_search,motor
984,1,1,0,0,0,paid_search,motor
985,1,0,0,0,0,aggregator,term
986,1,0,0,0,0,embedded_partner,motor
987,1,0,0,0,0,paid_search,motor
988,1,0,0,0,0,aggregator,travel
989,1,0,0,0,0,paid_search,motor
990,1,0,0,0,0,organic_search,travel
991,1,0,0,0,0,social_media,health
992,1,1,0,0,0,organic_search,term
993,1,1,0,0,0,organic_search,health
994,1,1,0,0,0,aggregator,motor
995,1,0,0,0,0,embedded_partner,term
996,1,0,0,0,0,paid_search,term
997,1,1,0,0,0,social_media,motor
998,1,0,0,0,0,aggregator,term
999,1,0,0,0,0,referral,health
1000,1,0,0,0,0,paid_search,travel
1001,1,1,0,0,0,aggregator,term
1002,1,0,0,0,0,paid_search,motor
1003,1,1,0,0,0,aggregator,travel
1004,1,0,0,0,0,aggregator,travel
1005,1,0,0,0,0,social_media,term
1006,1,0,0,0,0,paid_search,motor
1007,1,1,0,0,0,embedded_partner,term
1008,1,0,0,0,0,paid_search,health
1009,1,1,0,0,0,organic_search,motor
1010,1,0,0,0,0,paid_search,travel
1011,1,0,0,0,0,organic_search,health
1012,1,0,0,0,0,social_media,travel
1013,1,0,0,0,0,social_media,term
1014,1,1,0,0,0,referral,motor
1015,1,0,0,0,0,paid_search,travel
1016,1,0,0,0,0,aggregator,health
1017,1,0,0,0,0,organic_search,health
1018,1,0,0,0,0,embedded_partner,health
1019,1,0,0,0,0,aggregator,motor
1020,1,0,0,0,0,paid_search,term
1021,1,1,1,1,1,embedded_partner,health
1022,1,1,0,0,0,organic_search,travel
1023,1,1,1,1,1,referral,travel
1024,1,0,0,0,0,social_media,term
1025,1,0,0,0,0,organic_search,motor
1026,1,1,1,0,0,paid_search,term
1027,1,0,0,0,0,referral,motor
1028,1,0,0,0,0,paid_search,term
1029,1,1,0,0,0,organic_search,health
1030,1,0,0,0,0,paid_search,travel
1031,1,1,1,1,0,social_media,motor
1032,1,0,0,0,0,organic_search,motor
1033,1,1,1,1,1,social_media,travel
1034,1,0,0,0,0,embedded_partner,health
1035,1,0,0,0,0,paid_search,travel
1036,1,0,0,0,0,social_media,travel
1037,1,1,0,0,0,paid_search,health
1038,1,0,0,0,0,paid_search,health
1039,1,1,0,0,0,paid_search,health
1040,1,0,0,0,0,aggregator,term
1041,1,1,0,0,0,aggregator,travel
1042,1,0,0,0,0,organic_search,motor
1043,1,0,0,0,0,organic_search,term
1044,1,1,1,0,0,organic_search,motor
1045,1,1,1,1,1,aggregator,health
1046,1,0,0,0,0,paid_search,term
1047,1,0,0,0,0,aggregator,travel
1048,1,1,0,0,0,organic_search,health
1049,1,0,0,0,0,embedded_partner,motor
1050,1,0,0,0,0,aggregator,motor
1051,1,1,1,0,0,organic_search,motor
1052,1,0,0,0,0,aggregator,motor
1053,1,1,0,0,0,paid_search,travel
1054,1,1,0,0,0,aggregator,health
1055,1,1,1,1,0,paid_search,motor
1056,1,0,0,0,0,organic_search,term
1057,1,1,1,0,0,embedded_partner,motor
1058,1,1,0,0,0,aggregator,motor
1059,1,0,0,0,0,social_media,travel
1060,1,0,0,0,0,organic_search,motor
1061,1,1,0,0,0,referral,health
1062,1,0,0,0,0,social_media,health
1063,1,0,0,0,0,paid_search,motor
1064,1,0,0,0,0,social_media,motor
1065,1,0,0,0,0,paid_search,motor
1066,1,1,0,0,0,referral,motor
1067,1,0,0,0,0,paid_search,travel
1068,1,0,0,0,0,organic_search,health
1069,1,0,0,0,0,aggregator,health
1070,1,0,0,0,0,paid_search,motor
1071,1,1,1,0,0,embedded_partner,travel
1072,1,0,0,0,0,social_media,motor
1073,1,1,0,0,0,paid_search,travel
1074,1,1,0,0,0,referral,motor
1075,1,1,1,0,0,embedded_partner,travel
1076,1,0,0,0,0,paid_search,motor
1077,1,1,0,0,0,social_media,motor
1078,1,0,0,0,0,social_media,health
1079,1,0,0,0,0,social_media,motor
1080,1,0,0,0,0,paid_search,term
1081,1,1,0,0,0,aggregator,term
1082,1,1,1,1,1,embedded_partner,term
1083,1,0,0,0,0,embedded_partner,motor
1084,1,0,0,0,0,embedded_partner,term
1085,1,1,1,0,0,referral,motor
1086,1,1,1,0,0,organic_search,travel
1087,1,0,0,0,0,organic_search,term
1088,1,0,0,0,0,organic_search,health
1089,1,0,0,0,0,social_media,travel
1090,1,0,0,0,0,paid_search,health
1091,1,0,0,0,0,aggregator,health
1092,1,0,0,0,0,social_media,motor
1093,1,1,0,0,0,paid_search,term
1094,1,0,0,0,0,paid_search,motor
1095,1,1,1,1,0,social_media,motor
1096,1,0,0,0,0,paid_search,term
1097,1,0,0,0,0,aggregator,motor
1098,1,1,0,0,0,embedded_partner,term
1099,1,1,0,0,0,embedded_partner,motor
1100,1,0,0,0,0,aggregator,health
1101,1,0,0,0,0,aggregator,travel
1102,1,0,0,0,0,paid_search,motor
1103,1,1,0,0,0,organic_search,term
1104,1,1,0,0,0,embedded_partner,health
1105,1,1,0,0,0,aggregator,travel
1106,1,0,0,0,0,organic_search,motor
1107,1,0,0,0,0,aggregator,term
1108,1,0,0,0,0,paid_search,health
1109,1,1,0,0,0,referral,health
1110,1,1,0,0,0,aggregator,motor
1111,1,1,1,0,0,aggregator,motor
1112,1,0,0,0,0,paid_search,health
1113,1,0,0,0,0,social_media,motor
1114,1,1,0,0,0,referral,health
1115,1,1,0,0,0,referral,term
1116,1,1,0,0,0,aggregator,health
1117,1,1,0,0,0,aggregator,motor
1118,1,1,1,0,0,organic_search,motor
1119,1,0,0,0,0,paid_search,health
1120,1,1,0,0,0,embedded_partner,term
1121,1,1,0,0,0,organic_search,travel
1122,1,0,0,0,0,aggregator,health
1123,1,0,0,0,0,embedded_partner,term
1124,1,0,0,0,0,aggregator,motor
1125,1,1,0,0,0,paid_search,travel
1126,1,0,0,0,0,social_media,motor
1127,1,0,0,0,0,social_media,motor
1128,1,1,0,0,0,organic_search,motor
1129,1,0,0,0,0,organic_search,motor
1130,1,0,0,0,0,referral,term
1131,1,1,1,0,0,referral,motor
1132,1,0,0,0,0,social_media,motor
1133,1,1,0,0,0,aggregator,motor
1134,1,0,0,0,0,organic_search,travel
1135,1,0,0,0,0,referral,term
1136,1,0,0,0,0,paid_search,travel
1137,1,1,1,0,0,paid_search,travel
1138,1,1,0,0,0,paid_search,travel
1139,1,0,0,0,0,aggregator,health
1140,1,1,0,0,0,organic_search,motor
1141,1,1,0,0,0,paid_search,motor
1142,1,0,0,0,0,organic_search,motor
1143,1,0,0,0,0,embedded_partner,term
1144,1,0,0,0,0,embedded_partner,motor
1145,1,1,0,0,0,paid_search,motor
1146,1,1,0,0,0,paid_search,term
1147,1,1,0,0,0,organic_search,motor
1148,1,1,0,0,0,embedded_partner,motor
1149,1,1,0,0,0,social_media,motor
1150,1,1,1,0,0,embedded_partner,term
1151,1,0,0,0,0,aggregator,motor
1152,1,1,0,0,0,embedded_partner,motor
1153,1,0,0,0,0,aggregator,motor
1154,1,1,0,0,0,aggregator,term
1155,1,0,0,0,0,social_media,motor
1156,1,0,0,0,0,aggregator,motor
1157,1,0,0,0,0,aggregator,travel
1158,1,0,0,0,0,aggregator,travel
1159,1,0,0,0,0,paid_search,motor
1160,1,0,0,0,0,organic_search,motor
1161,1,0,0,0,0,aggregator,motor
1162,1,0,0,0,0,organic_search,term
1163,1,0,0,0,0,embedded_partner,motor
1164,1,0,0,0,0,aggregator,travel
1165,1,0,0,0,0,aggregator,term
1166,1,1,1,1,1,embedded_partner,health
1167,1,0,0,0,0,embedded_partner,motor
1168,1,0,0,0,0,social_media,travel
1169,1,1,0,0,0,embedded_partner,term
1170,1,1,0,0,0,aggregator,term
1171,1,0,0,0,0,paid_search,motor
1172,1,1,0,0,0,organic_search,term
1173,1,0,0,0,0,paid_search,term
1174,1,0,0,0,0,organic_search,travel
1175,1,0,0,0,0,social_media,health
1176,1,1,1,0,0,organic_search,health
1177,1,1,0,0,0,paid_search,health
1178,1,0,0,0,0,paid_search,term
1179,1,1,0,0,0,aggregator,travel
1180,1,0,0,0,0,aggregator,health
1181,1,0,0,0,0,organic_search,motor
1182,1,1,0,0,0,aggregator,motor
1183,1,1,0,0,0,aggregator,health
1184,1,0,0,0,0,aggregator,travel
1185,1,1,0,0,0,aggregator,motor
1186,1,0,0,0,0,embedded_partner,motor
1187,1,0,0,0,0,paid_search,travel
1188,1,1,0,0,0,referral,health
1189,1,0,0,0,0,aggregator,motor
1190,1,1,1,0,0,organic_search,motor
1191,1,0,0,0,0,paid_search,health
1192,1,0,0,0,0,paid_search,motor
1193,1,0,0,0,0,embedded_partner,term
1194,1,1,0,0,0,referral,health
1195,1,1,1,0,0,embedded_partner,health
1196,1,0,0,0,0,aggregator,health
1197,1,1,0,0,0,aggregator,motor
1198,1,0,0,0,0,organic_search,motor
1199,1,0,0,0,0,paid_search,motor
1200,1,1,1,0,0,organic_search,motor
1201,1,0,0,0,0,social_media,term
1202,1,1,0,0,0,social_media,motor
1203,1,1,0,0,0,embedded_partner,term
1204,1,0,0,0,0,organic_search,motor
1205,1,1,0,0,0,aggregator,motor
1206,1,0,0,0,0,aggregator,motor
1207,1,0,0,0,0,social_media,health
1208,1,0,0,0,0,social_media,health
1209,1,1,1,0,0,paid_search,term
1210,1,0,0,0,0,paid_search,motor
1211,1,1,0,0,0,organic_search,health
1212,1,1,1,0,0,embedded_partner,term
1213,1,0,0,0,0,social_media,motor
1214,1,0,0,0,0,paid_search,motor
1215,1,1,0,0,0,paid_search,motor
1216,1,1,0,0,0,social_media,motor
1217,1,0,0,0,0,paid_search,travel
1218,1,0,0,0,0,social_media,motor
1219,1,1,0,0,0,organic_search,health
1220,1,1,1,0,0,aggregator,term
1221,1,1,1,1,1,aggregator,motor
1222,1,0,0,0,0,aggregator,health
1223,1,0,0,0,0,embedded_partner,motor
1224,1,0,0,0,0,social_media,health
1225,1,0,0,0,0,aggregator,motor
1226,1,1,0,0,0,embedded_partner,motor
1227,1,0,0,0,0,paid_search,motor
1228,1,0,0,0,0,social_media,term
1229,1,1,0,0,0,referral,term
1230,1,1,0,0,0,aggregator,term
1231,1,0,0,0,0,aggregator,motor
1232,1,1,1,0,0,social_media,travel
1233,1,0,0,0,0,aggregator,motor
1234,1,0,0,0,0,organic_search,term
1235,1,1,0,0,0,aggregator,term
1236,1,1,0,0,0,aggregator,health
1237,1,1,1,0,0,aggregator,health
1238,1,1,0,0,0,paid_search,term
1239,1,1,0,0,0,aggregator,term
1240,1,1,0,0,0,aggregator,motor
1241,1,1,0,0,0,embedded_partner,term
1242,1,1,0,0,0,paid_search,motor
1243,1,0,0,0,0,paid_search,health
1244,1,1,1,1,1,aggregator,health
1245,1,0,0,0,0,paid_search,term
1246,1,0,0,0,0,paid_search,health
1247,1,0,0,0,0,social_media,motor
1248,1,0,0,0,0,aggregator,health
1249,1,1,1,1,1,embedded_partner,motor
1250,1,0,0,0,0,embedded_partner,health
1251,1,1,1,1,1,aggregator,health
1252,1,1,0,0,0,aggregator,term
1253,1,1,0,0,0,aggregator,motor
1254,1,0,0,0,0,social_media,motor
1255,1,0,0,0,0,aggregator,health
1256,1,1,0,0,0,embedded_partner,motor
1257,1,1,0,0,0,organic_search,motor
1258,1,1,0,0,0,embedded_partner,motor
1259,1,0,0,0,0,social_media,health
1260,1,0,0,0,0,referral,motor
1261,1,0,0,0,0,aggregator,health
1262,1,0,0,0,0,paid_search,travel
1263,1,0,0,0,0,paid_search,health
1264,1,1,0,0,0,referral,motor
1265,1,0,0,0,0,social_media,motor
1266,1,1,1,0,0,embedded_partner,motor
1267,1,1,1,0,0,aggregator,health
1268,1,1,1,1,0,referral,term
1269,1,0,0,0,0,social_media,motor
1270,1,0,0,0,0,social_media,motor
1271,1,1,1,1,1,referral,motor
1272,1,0,0,0,0,paid_search,motor
1273,1,0,0,0,0,paid_search,travel
1274,1,0,0,0,0,social_media,motor
1275,1,0,0,0,0,aggregator,motor
1276,1,0,0,0,0,paid_search,motor
1277,1,1,0,0,0,aggregator,motor
1278,1,0,0,0,0,aggregator,motor
1279,1,0,0,0,0,embedded_partner,health
1280,1,0,0,0,0,social_media,motor
1281,1,0,0,0,0,paid_search,motor
1282,1,0,0,0,0,paid_search,health
1283,1,1,0,0,0,paid_search,health
1284,1,1,0,0,0,social_media,motor
1285,1,1,0,0,0,embedded_partner,travel
1286,1,1,0,0,0,referral,motor
1287,1,0,0,0,0,paid_search,travel
1288,1,0,0,0,0,paid_search,travel
1289,1,1,0,0,0,paid_search,health
1290,1,1,0,0,0,social_media,motor
1291,1,1,0,0,0,paid_search,term
1292,1,0,0,0,0,organic_search,motor
1293,1,0,0,0,0,social_media,motor
1294,1,0,0,0,0,paid_search,health
1295,1,1,0,0,0,paid_search,health
1296,1,0,0,0,0,paid_search,travel
1297,1,1,0,0,0,aggregator,term
1298,1,0,0,0,0,aggregator,travel
1299,1,0,0,0,0,organic_search,term
1300,1,0,0,0,0,paid_search,health
1301,1,1,1,0,0,aggregator,health
1302,1,1,0,0,0,social_media,travel
1303,1,0,0,0,0,organic_search,travel
1304,1,0,0,0,0,paid_search,term
1305,1,1,0,0,0,embedded_partner,term
1306,1,0,0,0,0,embedded_partner,health
1307,1,0,0,0,0,social_media,motor
1308,1,0,0,0,0,organic_search,travel
1309,1,0,0,0,0,aggregator,motor
1310,1,1,0,0,0,referral,motor
1311,1,1,0,0,0,paid_search,health
1312,1,1,0,0,0,embedded_partner,health
1313,1,1,0,0,0,social_media,health
1314,1,0,0,0,0,aggregator,motor
1315,1,0,0,0,0,aggregator,motor
1316,1,0,0,0,0,organic_search,motor
1317,1,0,0,0,0,social_media,motor
1318,1,1,0,0,0,aggregator,motor
1319,1,0,0,0,0,organic_search,term
1320,1,1,0,0,0,embedded_partner,motor
1321,1,0,0,0,0,social_media,motor
1322,1,1,0,0,0,paid_search,motor
1323,1,1,0,0,0,aggregator,health
1324,1,0,0,0,0,organic_search,travel
1325,1,1,0,0,0,paid_search,motor
1326,1,0,0,0,0,embedded_partner,motor
1327,1,1,0,0,0,paid_search,term
1328,1,0,0,0,0,social_media,motor
1329,1,0,0,0,0,paid_search,term
1330,1,0,0,0,0,aggregator,travel
1331,1,1,1,0,0,organic_search,health
1332,1,1,0,0,0,social_media,travel
1333,1,0,0,0,0,social_media,health
1334,1,0,0,0,0,referral,health
1335,1,1,0,0,0,referral,motor
1336,1,0,0,0,0,embedded_partner,motor
1337,1,0,0,0,0,aggregator,motor
1338,1,1,0,0,0,social_media,health
1339,1,1,1,1,1,embedded_partner,health
1340,1,0,0,0,0,paid_search,motor
1341,1,0,0,0,0,aggregator,health
1342,1,1,0,0,0,embedded_partner,motor
1343,1,1,0,0,0,social_media,motor
1344,1,1,0,0,0,social_media,motor
1345,1,1,0,0,0,referral,term
1346,1,0,0,0,0,social_media,health
1347,1,0,0,0,0,paid_search,term
1348,1,0,0,0,0,paid_search,motor
1349,1,0,0,0,0,paid_search,health
1350,1,1,0,0,0,aggregator,travel
1351,1,1,0,0,0,organic_search,motor
1352,1,1,0,0,0,embedded_partner,health
1353,1,0,0,0,0,paid_search,motor
